,,,,,,,,
VCT_File_92,Export Wcax Product Tree,Open VCollab ProX. Load a Viewpoints cax file. Select Equivalent Plastic Strain (Top Section) Result. Select File-Export Wcax/3DHtml. Export wcax Dialog Box opens. Select Current Viewpoint from Viewpoints dropdown. Click Advanced Settings. Uncheck Product Tree and click Apply. Browse a path. Enter filename. Select the wcax file extension in the save as dialog box and click Save. Click Save button,Airbag_vp.cax,Product Tree option should not be present in the saved Wcax file,,,,
VCT_File_93,Export Wcax Section,Open VCollab ProX. Load a Viewpoints cax file. Select Equivalent Plastic Strain (Top Section) Result. Select File-Export Wcax/3DHtml. Export wcax Dialog Box opens. Select Current Viewpoint from Viewpoints dropdown. Click Advanced Settings. Uncheck Section and click Apply. Browse a path. Enter filename. Select the wcax file extension in the save as dialog box and click Save. Click Save button,Airbag_vp.cax,Section option should not be present in the saved Wcax file,,,,
VCT_File_94, Export Wcax Prbe,Open VCollab ProX. Load a Viewpoints cax file. Select Equivalent Plastic Strain (Top Section) Result. Select File-Export Wcax/3DHtml. Export wcax Dialog Box opens. Select Current Viewpoint from Viewpoints dropdown. Click Advanced Settings. Uncheck Probe and click Apply. Browse a path. Enter filename. Select the wcax file extension in the save as dialog box and click Save. Click Save button,Airbag_vp.cax,Probe option should not be present in the saved Wcax file,,,,
VCT_File_95,Export Wcax Explode,Open VCollab ProX. Load a Viewpoints cax file. Select Equivalent Plastic Strain (Top Section) Result. Select File-Export Wcax/3DHtml. Export wcax Dialog Box opens. Select Current Viewpoint from Viewpoints dropdown. Click Advanced Settings. Uncheck Explode and click Apply. Browse a path. Enter filename. Select the wcax file extension in the save as dialog box and click Save. Click Save button,Airbag_vp.cax,Explode option should not be present in the saved Wcax file,,,,
VCT_File_96,Export VPT without Viewponts,Open VCollab ProX. Load a cax file without Viewpoints. Select Acceleration Result. Select File-Export-VPT. ,*.cax,"""Viewpoint does not exist"" message should be displayed",,,,
VCT_File_97,Export VPT with Viewpoints,Open VCollab ProX. Load a cax file. Select Acceleration Result. Select File-Export-VPT. Enter Filename and click Save in the Save as dialog box,Airbag_vp.cax,VPT file should be saved,,,,
VCT_File_98,Export PPTx Cax File Path,Open VCollab ProX. Load a cax file with viewpoints from any folder. Select File-Export-PPTx. Click Ok button in Export PPTx dialog.,*.cax,PPTx File should be saved in the Cax file path with all Viewpoints as images in different slides in PPTx.,,,,
VCT_File_99,Export PPTx Default Path,Open VCollab ProX. Load a cax file with viewpoints from Samples Folder. Select File-Export-PPTx. Click Ok button in Export PPTx dialog.,*.cax,PPTx File should be saved in the Temp path with all Viewpoints as images in different slides in PPTx.,,,,
VCT_File_100,Export PPTx User specified Path,Open VCollab ProX. Load a cax file with viewpoints. Select File-Export-PPTx. Click Save As button in Export PPTx dialog. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx File should be saved with all Viewpoints as images in PPTx slide in the path specified by user in PPTx dialog,,,,
VCT_File_101,Export PPTx Plain Background Checked,Open VCollab ProX. Load a cax file with viewpoints. Select File-Export-PPTx. Check Plain Background checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with Plain Background in all the slides for all the viewpoints.,,,,
VCT_File_102,Export PPTx Plain Background UnChecked,"Open VCollab ProX. Load a cax file without viewpoints. Add 3 viewpoints with Plain Background , Gradient Background and Texture background respectively. Select File-Export-PPTx. UnCheck Plain Background checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.",*.cax,PPTx file should be saved with chosen Background in all the slides for all the viewpoints.,,,,
VCT_File_103,ExportPPTx Edit Text Checked,Open VCollab ProX. Load a cax file with viewpoints. Select File-Export-PPTx. Check Edit Text checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved and User should be able to edit 2D labels.,,,,
VCT_File_104,ExportPPTx Edit Text UnChecked,Open VCollab ProX. Load a cax file with viewpoints. Select File-Export-PPTx. UnCheck Edit Text checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved and User should not be able to edit 2D labels.,,,,
VCT_File_105,ExportPPTx ShowTitle Checked,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Check Show Title checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with all Viewpoints as images in PPTx slide and Title should be visible for all the slides.,,,,
VCT_File_106,ExportPPTx ShowTitle UnChecked,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. UnCheck Show Title checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with all Viewpoints as images in PPTx slide and Title should not be visible for all the slides.,,,,
VCT_File_107,ExportPPTx Animation Checked,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Check Animation checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved and Animation viewpoint in PPTx should be captured as GIF.,,,,
VCT_File_108,ExportPPTx Animation UnChecked,Open VCollab ProX. Load a cax file. Select File-Export-PPTx. UnCheck Animation checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved and Animation viewpoint in PPTx should be captured as Images.,,,,
VCT_File_109,ExportPPTx Rows and Columns,"Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Enter 2,3 in Row, Col Text box. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.",*.cax,PPTx file should be saved with 2*3 array of images in each slide,,,,
VCT_File_110,ExportPPTx Fit View Checked,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. UnCheck FitView checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,?,,,,
VCT_File_111,ExportPPTx Fit View Unchecked,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. UnCheck FitView checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,?,,,,
VCT_File_112,ExportPPTx Left Margin,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Enter 0.7 in Left Margin Text box. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved and value of Left Margin given should be set in PPTx slide,,,,
VCT_File_113,ExportPPTx Right Margin,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Enter 0.7 in Right Margin Text box. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved and value of Right Margin given should be set in PPTx slide,,,,
VCT_File_114,ExportPPTx Top Margin,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Enter 0.7 in Top Margin Text box. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved and value of Top Margin given should be set in PPTx slide,,,,
VCT_File_115,ExportPPTx Bottom Margin,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Enter 0.7 in Bottom Margin Text box. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved and value of Bottom Margin given should be set in PPTx slide,,,,
VCT_File_116,ExportPPTx Margins,"Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Enter 0.7 in Left, Right, Top and Bottom Margin Text boxes. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.",*.cax,PPTx file should be saved and value of all Margins given should be set in PPTx slide,,,,
VCT_File_117,ExportPPTx All VP Unchecked,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. UnCheck ALL VP checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with all Viewpoints as images in PPTx slide.,,,,
VCT_File_118,ExportPPTx Select VP Single Viewpoint,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Click Select VPs Button. Select a Viewpoint and click OK. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with Selected Viewpoint as image in PPTx slide.,,,,
VCT_File_119,ExportPPTx Select VP Multiple Viewpoints,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Click Select VPs Button. Select multiple Viewpoints randomly and click OK. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with Selected Multipe Viewpoints as images in PPTx slide.,,,,
VCT_File_120,ExportPPTx Select VP Cancel,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Click Select VPs Button. Select a Viewpoint and click Cancel. Click Save As button. Change the output file to any path and click Save.  Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with all Viewpoints as images in PPTx slide.,,,,
VCT_File_121,ExportPPTx All VP With Template,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with all Viewpoints as images in PPTx slide with default Template,,,,
VCT_File_122,ExportPPTx All VP Without Template,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Delete the Default Template path given. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with all Viewpoints as images in PPTx slide without Template,,,,
VCT_File_123,ExportPPTx Selected VP Without Template,Open VCollab ProX. Load a cax file with Viewpoints. Select File-Export-PPTx. Click Select VPs Button. Select a Viewpoint and click Ok. Delete the Default Template path given. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with Selected Viewpoint as image in PPTx slide without Template,,,,
VCT_File_124,ExportPPTx From Animation VP,Open VCollab ProX. Load a viewpoint cax file. Click Animation Viewpoint. Select File-Export-PPTx from Animation Viewpoint. Check Animation Checkbox. Click Save As button. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with Animation Viewpoint as a GIF.,,,,
VCT_File_125,ExportPPTx Without Viewpoints Cax,Open VCollab ProX. Load a cax file without Viewpoints. Select File-Export-PPTx. Click Save As button in Export PPTx dialog. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with all Std Views Viewpoints as images in PPTx slide ,,,,
VCT_File_126,ExportPPTx Without Viewpoints Cax Select VP,Open VCollab ProX. Load a cax file without Viewpoints. Select File-Export-PPTx. Click Select VPs Button. Select a Viewpoint and click OK. Click Save As button in Export PPTx dialog. Change the output file to any path and click Save. Click Ok in Export PPTx dialog.,*.cax,PPTx file should be saved with Selected Viewpoint as image in PPTx slide.,,,,
VCT_File_127,ExportPPTx CAD Model,Open VCollab ProX. Load a Cad file. Select File-Export-PPTx. Click Save As button in Export PPTx dialog. Change the output file to any path and click Save. Click Ok button in Export PPTx dialog.,audi.cax,PPTx file should be saved with all Std Views Viewpoints as image in PPTx slide.,,,,
VCT_File_128,ExportPPTx Adams Plot,Open VCollab ProX. Load a Cax file. Click Tools - Adams Plot - Load Adams Plot. Add a curve. Add a Viewpoint. Select the Viewpoint. Select File-Export-PPTx. Click Save As button in Export PPTx dialog. Change the output file to any path and click Save. Click Ok button in Export PPTx dialog.,Crank.cax,PPTx file should be saved with Adams plot curve Viewpoint as image in PPTx slide.,,,,
VCT_File_129,ExportPPTx Merge Model,Open VCollab ProX. Load a Cax file without Viewpoints. Merge another Cax file without viewpoints. Select File-Export-PPTx. Click Save As button in Export PPTx dialog. Change the output file to any path and click Save. Click Ok button in Export PPTx dialog.,*.cax,PPTx file should be saved with merged model in Viewpoints as image in PPTx slide.,,,,
VCT_File_130,ExportPPTx Merge Animation,Open VCollab ProX. Load a Cax file without Viewpoints. Merge another Cax file without viewpoints. Play Animation. Add a Viewpoint. Select File-Export-PPTx. Check Animation Viewpoint. Click Save As button in Export PPTx dialog. Change the output file to any path and click Save. Click Ok button in Export PPTx dialog.,*.cax,PPTx file should be saved and Animation viewpoint in PPTx should be captured as GIF.,,,,
VCT_File_131,Export CAX without Viewpoints,Open VCollab ProX. Load cax file without Viewpoints. Select Acceleration Result. Select File-Export-Cax. ,*cax ,"""Viewpoint does not exist"" message should be displayed",,,,
VCT_File_132,Export CAX with Viewpoints,Open VCollab ProX. Load a cax file. Select Acceleration Result. Select File-Export-Cax. Enter Filename and click Save in the Save as dialog box.,Airbag_vp.cax,CAX file should be saved,,,,
VCT_File_133,Export Probe Labels,Open VCollab ProX .Load cax file. Probe the model. Select File-Export Probe labels. Enter Filename and click Save in the Save as dialog box.,*.cax,.csv files should save in the selected folder,,,,
VCT_File_134,Capture Movie MP4,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path .Select Record. Animate the model. Select Stop.,*.cax,Mp4 file should save in the selected folder,,,,
VCT_File_135,Capture Movie AVI,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path and select Avi file .Select Record. Animate the model. Select Stop.,*.cax,Avi file should save in the selected folder,,,,
VCT_File_136,Capture Movie FLV,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path and select flv file .Select Record. Animate the model. Select Stop.,*.cax,flv file should save in the selected folder,,,,
VCT_File_137,Capture Movie WMV,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path and select wmv file .Select Record . Animate the model. Select Stop.,*.cax,wmv file should save in the selected folder,,,,
VCT_File_138,Capture Movie SWF,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path and select swf file .Select Record. Animate the model. Select Stop.,*.cax,swf file should save in the selected folder,,,,
VCT_File_139,Capture Movie GIF,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path and select gif file .Select Record. Animate the model. Select Stop.,*.cax,gif file should save in the selected folder,,,,
VCT_File_140,Capture Movie JPG,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path and select jpg file .Select Record. Animate the model. Select Stop.,*.cax,All the actions should save as JPG images in the Given Folder,,,,
VCT_File_141,Capture Movie BMP,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path and select bmp file .Select Record. Animate the model. Select Stop.,*.cax,All the actions should save as BMP images in the Given Folder,,,,
VCT_File_142,Capture Movie PNG,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path and select PNG file .Select Record. Animate the model. Select Stop.,*.cax,All the actions should save as PNG images in the Given Folder,,,,
VCT_File_143,Capture Movie TIF,Open VCollab ProX .Load the cax file. Select File-Capture Movie . Specify the output file path and select tif file .Select Record. Animate the model. Select Stop.,*.cax,All the actions should save as Tif images in the Given Folder,,,,
VCT_File_144,Make Movie MP4,Open VCollab ProX. Load a Cax file. Select File-Make Movie. Select the Input folder (folder which has Images) . Specify the output file path .Select mp4 file and Click Open. Click Make.,*.cax,mp4 file should save in the selected folder,,,,
VCT_File_145,Make Movie AVI,Open VCollab ProX. Load a Cax file. Select File-Make Movie. Select the Input folder (folder which has Images) . Specify the output file path .Select AVI file and Click Open. Click Make.,*.cax,Avi file should save in the selected folder,,,,
VCT_File_146,Make Movie FLV,Open VCollab ProX. Load a Cax file. Select File-Make Movie. Select the Input folder (folder which has Images) . Specify the output file path .Select FLV file and Click Open. Click Make.,*.cax,flv file should save in the selected folder,,,,
VCT_File_147,Make Movie WMV,Open VCollab ProX. Load a Cax file. Select File-Make Movie. Select the Input folder (folder which has Images) . Specify the output file path .Select WMV file and Click Open. Click Make.,*.cax,wmv file should save in the selected folder,,,,
VCT_File_148,Make Movie SWF,Open VCollab ProX. Load a Cax file. Select File-Make Movie. Select the Input folder (folder which has Images) . Specify the output file path .Select SWF file and Click Open. Click Make.,*.cax,swf file should save in the selected folder,,,,
VCT_File_149,Make Movie GIF,Open VCollab ProX. Load a Cax file. Select File-Make Movie. Select the Input folder (folder which has Images) . Specify the output file path .Select GIF file and Click Open. Click Make.,*.cax,gif file should save in the selected folder,,,,
VCT_File_150,Import Python File,Open ProX. Load Cax File. Select File-Import  . Select Python Script Files(*.py) in File As Type dropdown. Select Python File from Import File Dialog.Click Open.Check if Python File is imported.,*.cax,Python File should be imported,,,,
VCT_File_151,Import Result File(*csv),Open ProX. Load Cax File. Select File-Import  . Select Result Files(*.csv) in File As Type dropdown. Select Result File from Import File Dialog.Click Open.Open CAE Results . Check for Imported Results.,*.cax,Result files should be imported,,,,
VCT_File_152,Import Result File(*npz),Open ProX. Load Cax File. Select File-Import  . Select Result Files(*.npz) in File As Type dropdown. Select Result File from Import File Dialog.Click Open.Open CAE Results . Check for Imported Results.,*.cax,Result files should be imported,,,,
VCT_File_153,Import Viewpoint File,Open ProX. Load Cax File. Select File-Import  . Select VCollab Viewpoint File(*.vpt) in File As Type dropdown. Select vpt File from Import File Dialog.Click Open.Open Viewpoints tab. Check for Imported Viewpoints.,*.cax,Viewpoint Files should be Imported,,,,
VCT_File_154,Import CAX File,Open ProX. Load Cax File. Select File-Import  . Select VCollab Files(*.cax) in File As Type dropdown. Select cax File from Import File Dialog.Click Open.Check for Imported Viewpoints.,*.cax,Viewpoints from cax file should be imported,,,,
VCT_File_155,Exit,Open ProX. Select File. Select Exit.  ,*.cax,Application should get closed.,,,,
